id,Driving_License,Region_Code,Previously_Insured,Policy_Sales_Channel,Response,Female,Male,Age,Annual_Premium,Vintage,Vehicle_Age,No_vehicle_damage,Vehicle_Damage
308736,1,8.0,1,160.0,0,0.0,1.0,-1.2134528282014612,-0.3468508471936813,1.1192932598515042,0.0,1.0,0.0
81070,1,28.0,0,122.0,0,1.0,0.0,0.011437668674463318,0.015779255690513885,-1.199306380792982,1.0,0.0,1.0
212119,1,14.0,1,152.0,0,1.0,0.0,-0.7621773819840153,-0.2014386159346072,1.4658880514942365,0.0,1.0,0.0
69107,1,41.0,0,156.0,0,0.0,1.0,-0.18196609399015634,-1.6228533431482572,-0.42245598573168514,1.0,0.0,1.0
319719,1,3.0,1,152.0,0,0.0,1.0,-0.8911132237604285,-0.37334224849377634,-0.42245598573168514,0.0,1.0,0.0
165948,1,50.0,0,124.0,0,1.0,0.0,-1.0845169864250481,0.4727559281171527,-1.5937073505933328,0.0,0.0,1.0
174617,1,24.0,0,154.0,0,1.0,0.0,0.20484143133908297,-0.3864717587872445,-1.617610439672142,1.0,0.0,1.0
313395,1,28.0,0,26.0,1,1.0,0.0,0.3982451940037027,0.10443249776056866,0.3902490429478255,1.0,0.0,1.0
244876,1,8.0,1,7.0,0,1.0,0.0,-0.05303025221374324,0.5839500993636041,-0.8168569555320359,1.0,1.0,0.0
170808,1,28.0,0,124.0,1,1.0,0.0,0.3337772731154961,0.3254846511528088,0.13926660762032958,2.0,0.0,1.0
341090,1,30.0,1,26.0,0,1.0,0.0,0.9139885611093551,0.15776387143049675,-1.342724915265837,1.0,1.0,0.0
142555,1,3.0,0,124.0,1,0.0,1.0,1.1073923237739747,-0.3022337502672055,-0.9005177673078678,1.0,0.0,1.0
276438,1,0.0,0,26.0,0,1.0,0.0,0.4627131148919092,-1.6228533431482572,1.6690643086641144,1.0,1.0,0.0
218555,1,36.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.07114396060058086,0.4261036765660392,0.0,1.0,0.0
343883,1,30.0,1,152.0,0,1.0,0.0,-0.05303025221374324,-0.08733968577367171,0.8922139136028173,1.0,1.0,0.0
102565,1,48.0,0,15.0,1,0.0,1.0,0.785052719332942,-1.6228533431482572,-0.37464980757406685,1.0,0.0,1.0
9161,1,24.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.1624114856936713,1.2627117943243589,0.0,1.0,0.0
307790,1,28.0,0,124.0,1,0.0,1.0,1.816539453544247,0.6745785774955081,1.5495488632700687,1.0,0.0,1.0
28500,1,3.0,0,124.0,0,0.0,1.0,1.236328165550388,-0.5922448802892982,1.6929673977429234,1.0,1.0,0.0
319133,1,3.0,1,152.0,0,1.0,0.0,-0.8266453028722219,0.23107998643207547,0.17512124123854328,0.0,1.0,0.0
1258,1,28.0,0,26.0,0,0.0,1.0,0.3337772731154961,0.694679509183738,0.23487896393556612,2.0,0.0,1.0
272541,1,2.0,0,156.0,1,1.0,0.0,-0.7621773819840153,-0.047893059714977614,-0.12366737224657093,0.0,0.0,1.0
215367,1,46.0,0,152.0,0,0.0,1.0,-0.955581144648635,-0.18958719956351208,1.370275695179,0.0,1.0,0.0
310076,1,15.0,0,124.0,1,1.0,0.0,-0.18196609399015634,0.42668645173343484,0.7846500127481763,1.0,0.0,1.0
156663,1,20.0,0,26.0,1,0.0,1.0,1.236328165550388,-1.6228533431482572,-0.07586119408895266,2.0,0.0,1.0
364125,1,43.0,0,156.0,0,0.0,1.0,-0.375369856654776,-1.6228533431482572,-1.4024826379628597,2.0,0.0,1.0
129387,1,47.0,0,160.0,0,1.0,0.0,-1.0200490655368415,0.14608674059427068,-1.366628004344646,0.0,0.0,1.0
151455,1,28.0,0,122.0,0,1.0,0.0,-0.2464340148783629,1.0301210686283622,-1.6893197069085693,2.0,0.0,1.0
198,1,3.0,0,124.0,1,0.0,1.0,0.20484143133908297,0.1004239304585806,-0.5897776092833491,1.0,0.0,1.0
316279,1,31.0,0,25.0,1,0.0,1.0,0.785052719332942,-1.6228533431482572,0.01975116222628389,1.0,0.0,1.0
105854,1,28.0,0,122.0,0,0.0,1.0,2.0099432162088666,1.637796633538436,1.7049189422823279,1.0,0.0,1.0
21022,1,28.0,1,124.0,0,0.0,1.0,0.14037351045087643,0.2619866212821863,-1.199306380792982,1.0,1.0,0.0
100543,1,6.0,1,152.0,0,0.0,1.0,-1.1489849073132548,-0.19870814255499217,0.9758747253786493,0.0,1.0,0.0
209947,1,3.0,0,124.0,1,0.0,1.0,-0.31090193576656944,-0.3433070413180107,-0.44635907481049425,1.0,0.0,1.0
220306,1,8.0,0,7.0,0,0.0,1.0,0.011437668674463318,1.7584603188461057,0.3065882311719935,1.0,1.0,0.0
233480,1,28.0,0,124.0,1,0.0,1.0,0.2693093522272895,0.6318205262743021,1.6929673977429234,1.0,0.0,1.0
288195,1,15.0,1,151.0,0,1.0,0.0,-1.0200490655368415,0.16560672049960384,-0.14757046132538007,0.0,1.0,0.0
268015,1,28.0,1,26.0,0,0.0,1.0,0.4627131148919092,-1.6228533431482572,-0.5300198865863263,1.0,1.0,0.0
296596,1,12.0,1,152.0,0,1.0,0.0,-1.0845169864250481,-0.8507103285000935,-1.1395486580959593,0.0,1.0,0.0
193541,1,11.0,0,124.0,0,1.0,0.0,-0.1174981731019498,0.5295149173061721,-0.5300198865863263,1.0,0.0,1.0
182896,1,47.0,0,156.0,1,1.0,0.0,-0.05303025221374324,-0.12004727115076269,1.6332096750459006,1.0,0.0,1.0
254417,1,28.0,0,124.0,0,1.0,0.0,-0.05303025221374324,-0.26952616489011455,1.4658880514942365,1.0,0.0,1.0
314690,1,3.0,0,124.0,1,1.0,0.0,-0.31090193576656944,-1.6228533431482572,-1.4980949942780963,1.0,0.0,1.0
199904,1,28.0,0,55.0,0,1.0,0.0,1.0429244028857683,-0.046150204366287154,0.0914604294627113,1.0,0.0,1.0
169164,1,8.0,0,124.0,0,0.0,1.0,1.1073923237739747,0.3218827500988485,-0.840760044610845,1.0,0.0,1.0
116067,1,50.0,1,152.0,0,1.0,0.0,-1.0845169864250481,1.1729190168644006,-0.30294054033763945,0.0,0.0,1.0
196701,1,28.0,0,124.0,1,0.0,1.0,0.3982451940037027,1.2058008877763604,1.0236809035362675,1.0,0.0,1.0
52701,1,28.0,0,25.0,0,1.0,0.0,0.2693093522272895,1.04696867033237,-0.051958105010143515,1.0,0.0,1.0
370359,1,21.0,0,124.0,1,0.0,1.0,0.785052719332942,-0.055561623249215646,-1.4144341825022642,1.0,0.0,1.0
268505,1,27.0,0,124.0,0,1.0,0.0,-0.18196609399015634,0.35429985958449106,-1.175403291714173,1.0,0.0,1.0
71941,1,29.0,1,152.0,0,1.0,0.0,-0.955581144648635,-0.0983777696487113,-0.09976428316776179,0.0,1.0,0.0
210537,1,28.0,0,122.0,0,1.0,0.0,-0.955581144648635,-0.2214814524445475,1.179050982548527,1.0,0.0,1.0
344893,1,28.0,0,124.0,1,0.0,1.0,-1.0200490655368415,0.7129213951666982,-1.3785795488840507,0.0,0.0,1.0
98870,1,46.0,1,152.0,0,0.0,1.0,-1.1489849073132548,-0.512247819784406,1.5017426851124502,0.0,1.0,0.0
134631,1,5.0,0,152.0,1,1.0,0.0,-0.955581144648635,-0.15560152026404808,1.5017426851124502,0.0,1.0,0.0
239671,1,46.0,1,160.0,0,1.0,0.0,-1.0200490655368415,0.23171903339326197,-1.1634517471747683,0.0,1.0,0.0
29088,1,36.0,1,152.0,0,1.0,0.0,-0.955581144648635,-0.21753098032084914,1.2149056161667406,0.0,1.0,0.0
270070,1,33.0,0,124.0,0,1.0,0.0,0.2693093522272895,-0.227058589560357,1.1192932598515042,1.0,0.0,1.0
278370,1,25.0,0,152.0,0,1.0,0.0,-0.8266453028722219,-0.5128868667455926,-0.051958105010143515,0.0,1.0,0.0
129664,1,8.0,0,26.0,0,0.0,1.0,-1.0845169864250481,-0.048532106676164116,0.736843834590558,0.0,1.0,0.0
170681,1,33.0,1,160.0,0,1.0,0.0,-0.955581144648635,-1.6228533431482572,1.2149056161667406,0.0,1.0,0.0
217830,1,50.0,1,152.0,0,0.0,1.0,-1.0200490655368415,0.5561806041411361,0.5814737555782986,0.0,1.0,0.0
374890,1,6.0,1,124.0,0,0.0,1.0,-0.4398377775429826,-1.6228533431482572,0.0077996176868793225,1.0,1.0,0.0
17493,1,9.0,0,124.0,0,0.0,1.0,0.3337772731154961,-0.1229520300652468,0.7966015572875808,1.0,1.0,0.0
6869,1,11.0,0,160.0,0,1.0,0.0,-1.0200490655368415,0.1039677363342512,0.7129407455117488,0.0,0.0,1.0
283732,1,28.0,0,163.0,0,0.0,1.0,0.9139885611093551,0.4697349788460892,0.6053768446571077,1.0,0.0,1.0
291897,1,8.0,1,26.0,0,0.0,1.0,-0.05303025221374324,0.10594297239610038,-0.9602754900048907,1.0,1.0,0.0
258615,1,33.0,0,157.0,1,0.0,1.0,1.3007960864385943,-1.6228533431482572,0.7966015572875808,1.0,0.0,1.0
306303,1,24.0,1,152.0,0,1.0,0.0,-0.6977094610958088,-1.6228533431482572,0.17512124123854328,0.0,1.0,0.0
274211,1,28.0,1,26.0,0,1.0,0.0,0.20484143133908297,-1.6228533431482572,0.18707278577794784,1.0,1.0,0.0
196385,1,35.0,1,124.0,0,0.0,1.0,0.3337772731154961,-1.6228533431482572,-0.9244208563866769,1.0,1.0,0.0
374682,1,28.0,0,122.0,1,0.0,1.0,0.20484143133908297,0.7401099386062694,0.6292799337359168,2.0,0.0,1.0
140338,1,43.0,0,26.0,1,0.0,1.0,0.3982451940037027,-1.6228533431482572,-1.3068702816476232,1.0,0.0,1.0
353818,1,28.0,1,124.0,0,0.0,1.0,-0.5043056984311891,2.1079609114368325,0.3902490429478255,1.0,1.0,0.0
37932,1,46.0,1,152.0,0,1.0,0.0,-1.0845169864250481,1.461303481894382,-0.2909889957982349,0.0,1.0,0.0
173977,1,36.0,0,152.0,1,1.0,0.0,-1.0200490655368415,-0.03365974103400552,1.3583241506395956,0.0,0.0,1.0
337518,1,28.0,0,152.0,0,1.0,0.0,0.785052719332942,0.055400167284077026,-0.32684362941644857,1.0,0.0,1.0
54771,1,28.0,0,124.0,1,0.0,1.0,0.3337772731154961,0.11651629484482252,-1.7132227959873785,1.0,0.0,1.0
249462,1,3.0,1,152.0,0,0.0,1.0,-0.955581144648635,-0.49702688307250936,0.6292799337359168,0.0,1.0,0.0
119861,1,28.0,1,152.0,0,1.0,0.0,-0.8266453028722219,1.4303968470442712,1.5256457741912595,0.0,1.0,0.0
200129,1,28.0,0,154.0,0,1.0,0.0,0.5916489566683223,-0.2192738356695396,-1.1515002026353638,1.0,0.0,1.0
315325,1,28.0,1,124.0,0,0.0,1.0,0.011437668674463318,0.354125574049622,1.597355041427687,1.0,1.0,0.0
106142,1,41.0,0,157.0,1,0.0,1.0,0.011437668674463318,-1.6228533431482572,1.370275695179,1.0,0.0,1.0
46607,1,28.0,0,124.0,1,0.0,1.0,0.9139885611093551,1.13097429813925,0.9161170026816264,1.0,0.0,1.0
142201,1,2.0,0,124.0,0,1.0,0.0,-1.0200490655368415,0.4598007033585536,1.6810158532035189,1.0,0.0,1.0
248976,1,8.0,0,26.0,0,0.0,1.0,1.1073923237739747,-1.6228533431482572,-0.7810023219138221,1.0,0.0,1.0
215158,1,28.0,1,29.0,0,0.0,1.0,0.20484143133908297,1.4908158324655405,0.4978129438024666,1.0,1.0,0.0
370386,1,6.0,1,152.0,0,0.0,1.0,-0.6332415402076023,-0.42487267163672426,-1.5937073505933328,0.0,1.0,0.0
301810,1,28.0,0,152.0,1,1.0,0.0,0.2693093522272895,0.8177831919795743,1.0356324480756722,1.0,0.0,1.0
52430,1,28.0,0,124.0,1,0.0,1.0,1.5586677699914206,2.603048020821503,-0.44635907481049425,1.0,0.0,1.0
56655,1,47.0,0,152.0,1,0.0,1.0,-0.955581144648635,-0.02535213053858099,-0.35074671849525774,0.0,0.0,1.0
139181,1,8.0,0,26.0,0,0.0,1.0,0.5916489566683223,0.37399412502469326,-1.0917424799383408,1.0,0.0,1.0
331966,1,46.0,0,152.0,1,0.0,1.0,-1.0845169864250481,0.5763977261859454,0.3782974984084209,0.0,0.0,1.0
261113,1,27.0,0,152.0,0,1.0,0.0,-0.955581144648635,0.1507924500357349,0.41415213202663465,0.0,0.0,1.0
6688,1,28.0,0,26.0,1,0.0,1.0,1.1718602446621813,1.2852169964983557,0.4739098547236575,1.0,0.0,1.0
6817,1,36.0,0,152.0,0,1.0,0.0,-0.6977094610958088,0.06597348973279915,-1.725174340526783,0.0,0.0,1.0
167862,1,28.0,0,26.0,1,0.0,1.0,0.3982451940037027,0.15381339930679838,-0.14757046132538007,1.0,0.0,1.0
65197,1,41.0,0,163.0,1,0.0,1.0,0.9784564819975616,-0.3646860669286137,-1.4144341825022642,1.0,0.0,1.0
243284,1,28.0,0,157.0,0,1.0,0.0,2.525686583314519,-1.6228533431482572,0.41415213202663465,2.0,0.0,1.0
309181,1,28.0,0,124.0,1,0.0,1.0,0.9139885611093551,0.15021149825283808,-0.8288085000714405,1.0,0.0,1.0
263450,1,28.0,1,124.0,0,0.0,1.0,1.816539453544247,0.8381745995592527,-0.23123127310121203,1.0,1.0,0.0
67074,1,6.0,1,152.0,0,0.0,1.0,-0.955581144648635,0.35063986335224107,-1.0917424799383408,0.0,1.0,0.0
253778,1,28.0,0,26.0,1,0.0,1.0,1.1073923237739747,0.24949615794990468,-1.7132227959873785,1.0,0.0,1.0
240469,1,29.0,0,26.0,1,0.0,1.0,0.8495206402211485,0.5618158364352352,0.5575706664994895,1.0,0.0,1.0
72867,1,28.0,1,26.0,0,0.0,1.0,0.7205847984447354,0.47908830255072804,0.3185397757113981,1.0,0.0,1.0
6528,1,44.0,0,154.0,1,0.0,1.0,1.1073923237739747,0.4993054245955374,-1.0200332127019136,1.0,0.0,1.0
83422,1,5.0,1,152.0,0,0.0,1.0,-0.955581144648635,-0.019833088601061196,1.6929673977429234,0.0,1.0,0.0
209291,1,26.0,0,13.0,1,1.0,0.0,0.7205847984447354,-0.04946162952879903,0.043654251305093025,1.0,0.0,1.0
120396,1,8.0,0,124.0,1,0.0,1.0,0.14037351045087643,0.029489717766878844,-0.7451476882956085,1.0,0.0,1.0
379208,1,29.0,0,26.0,0,0.0,1.0,0.3982451940037027,-0.0715377972788782,-0.6614868765197764,1.0,1.0,0.0
252638,1,8.0,0,152.0,1,1.0,0.0,-0.7621773819840153,-1.6228533431482572,1.0236809035362675,0.0,0.0,1.0
318132,1,15.0,0,152.0,0,0.0,1.0,-1.1489849073132548,0.4095483741379787,-1.282967192568814,0.0,0.0,1.0
316010,1,28.0,1,26.0,0,0.0,1.0,2.3322828206498993,-0.13143392609554036,-0.12366737224657093,1.0,1.0,0.0
377375,1,46.0,1,11.0,0,0.0,1.0,0.20484143133908297,-0.41586791900182357,1.513694229651855,1.0,1.0,0.0
204636,1,29.0,0,124.0,0,0.0,1.0,-0.8266453028722219,-1.6228533431482572,-1.2710156480294095,0.0,0.0,1.0
128866,1,41.0,0,157.0,1,0.0,1.0,1.1073923237739747,-1.6228533431482572,0.3065882311719935,1.0,0.0,1.0
257995,1,47.0,0,122.0,0,0.0,1.0,0.14037351045087643,0.3050351483948407,-1.5459011724357146,1.0,0.0,1.0
294086,1,46.0,1,152.0,0,0.0,1.0,-1.1489849073132548,-0.10819585477966756,0.9878262699180539,0.0,1.0,0.0
111330,1,32.0,0,124.0,1,1.0,0.0,0.07590558956266988,0.08584204070787041,-1.3068702816476232,1.0,0.0,1.0
357089,1,28.0,0,122.0,0,1.0,0.0,-0.6977094610958088,2.0014724496318457,0.2707335975537798,1.0,0.0,1.0
84519,1,28.0,1,26.0,0,0.0,1.0,-0.1174981731019498,0.9862011138413624,0.5934253001177031,1.0,1.0,0.0
44435,1,28.0,0,61.0,1,0.0,1.0,1.5586677699914206,1.4671710949016399,0.15121815215973414,2.0,0.0,1.0
197012,1,28.0,0,154.0,0,0.0,1.0,1.94547529532066,1.3552216863374227,1.0356324480756722,1.0,0.0,1.0
311835,1,28.0,0,26.0,0,0.0,1.0,1.494199849103214,0.02507448421686301,0.5814737555782986,1.0,0.0,1.0
233192,1,28.0,0,124.0,1,0.0,1.0,-0.4398377775429826,0.9673201808972158,1.5615004078094732,0.0,0.0,1.0
210988,1,12.0,1,160.0,0,0.0,1.0,-0.5043056984311891,-1.6228533431482572,-0.2073281840224029,0.0,1.0,0.0
225256,1,41.0,1,152.0,0,1.0,0.0,-0.31090193576656944,-1.6228533431482572,-0.4344075302710897,0.0,1.0,0.0
210714,1,15.0,1,152.0,0,1.0,0.0,-0.955581144648635,-0.3239613469475466,-0.21927972856180747,0.0,1.0,0.0
211030,1,11.0,1,152.0,0,1.0,0.0,-1.0845169864250481,0.1579381569653658,-0.6614868765197764,0.0,1.0,0.0
86579,1,50.0,0,124.0,0,0.0,1.0,-0.375369856654776,0.21876380863466288,0.4022005874872301,0.0,0.0,1.0
35012,1,28.0,0,26.0,1,1.0,0.0,0.9139885611093551,1.070148646469953,-0.2670859067194257,2.0,0.0,1.0
225836,1,28.0,0,152.0,1,1.0,0.0,-0.8911132237604285,0.009214500543779817,0.2707335975537798,0.0,0.0,1.0
248562,1,41.0,1,160.0,0,0.0,1.0,-1.1489849073132548,0.8439260222099312,0.5934253001177031,0.0,1.0,0.0
126833,1,15.0,1,160.0,0,0.0,1.0,-1.0845169864250481,0.3861941124655265,0.9997778144574585,0.0,1.0,0.0
91836,1,28.0,0,124.0,1,0.0,1.0,0.5916489566683223,1.1596733162143529,-1.6893197069085693,1.0,0.0,1.0
198786,1,33.0,1,152.0,0,0.0,1.0,-0.955581144648635,0.15689244375615152,1.5854034968882822,0.0,1.0,0.0
10303,1,12.0,1,152.0,0,0.0,1.0,-0.955581144648635,0.17263623707265535,1.2985664279425726,0.0,1.0,0.0
24107,1,46.0,1,26.0,0,0.0,1.0,-0.6332415402076023,-0.2965404227948167,-0.30294054033763945,0.0,1.0,0.0
8402,1,11.0,0,156.0,1,1.0,0.0,-0.375369856654776,-1.6228533431482572,-0.9005177673078678,1.0,0.0,1.0
95821,1,28.0,0,26.0,1,0.0,1.0,0.011437668674463318,0.28278469510989246,-0.5778260647439445,1.0,0.0,1.0
372534,1,49.0,1,152.0,0,0.0,1.0,-0.8911132237604285,-0.693679061583083,1.370275695179,0.0,1.0,0.0
357332,1,3.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.1757152815220085,1.0834386262332905,0.0,1.0,0.0
169123,1,8.0,0,26.0,1,0.0,1.0,1.494199849103214,0.7356366098779639,1.6451612195853051,1.0,0.0,1.0
30773,1,31.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-1.6228533431482572,-0.9961301236231044,0.0,1.0,0.0
82943,1,28.0,0,26.0,1,1.0,0.0,0.9139885611093551,0.7163490106857895,0.6173283891965123,1.0,0.0,1.0
47188,1,47.0,1,152.0,0,1.0,0.0,-0.955581144648635,-0.04127020938995386,-0.8168569555320359,0.0,0.0,1.0
364915,1,37.0,0,152.0,0,0.0,1.0,-1.0845169864250481,-0.24274428769857112,1.2149056161667406,0.0,0.0,1.0
29744,1,28.0,0,124.0,0,0.0,1.0,2.3322828206498993,0.6194462532985998,0.043654251305093025,2.0,0.0,1.0
319663,1,6.0,1,152.0,0,0.0,1.0,-0.05303025221374324,-0.17198436054173843,0.17512124123854328,1.0,1.0,0.0
305344,1,29.0,1,152.0,0,1.0,0.0,-0.31090193576656944,-0.40883840242877206,0.33049132025080263,1.0,1.0,0.0
170991,1,19.0,0,124.0,0,1.0,0.0,0.2693093522272895,0.3127618071073684,-0.8885662227684633,1.0,0.0,1.0
223239,1,47.0,0,152.0,0,1.0,0.0,-0.375369856654776,-0.0382492601188904,-1.0678393908595318,0.0,0.0,1.0
271910,1,8.0,1,152.0,0,0.0,1.0,-0.8911132237604285,-0.31112231254552686,-1.3188218261870277,0.0,1.0,0.0
284673,1,28.0,1,26.0,0,0.0,1.0,0.5916489566683223,0.7829841801840547,-0.5539229756651354,1.0,0.0,1.0
37012,1,41.0,0,124.0,1,0.0,1.0,0.7205847984447354,0.48553686734088275,1.1192932598515042,1.0,0.0,1.0
169560,1,46.0,0,26.0,1,0.0,1.0,0.5271810357801158,-0.1998700461207858,-0.9841785790836998,1.0,0.0,1.0
21648,1,31.0,0,124.0,0,0.0,1.0,0.4627131148919092,-1.6228533431482572,0.8922139136028173,1.0,0.0,1.0
185957,1,8.0,0,124.0,1,0.0,1.0,0.07590558956266988,-0.23548239041236088,0.5336675774206803,1.0,0.0,1.0
378995,1,18.0,1,30.0,0,0.0,1.0,1.94547529532066,-1.6228533431482572,-0.7690507773744176,1.0,1.0,0.0
324786,1,40.0,0,124.0,1,1.0,0.0,-0.375369856654776,0.3660350855990068,0.8922139136028173,1.0,0.0,1.0
80169,1,41.0,1,124.0,0,0.0,1.0,0.07590558956266988,-0.5487315917503264,-0.32684362941644857,1.0,1.0,0.0
24465,1,29.0,0,151.0,0,0.0,1.0,-0.955581144648635,-0.025119749825422262,0.82050464636639,0.0,1.0,0.0
30735,1,41.0,0,136.0,0,0.0,1.0,2.4612186624263126,1.0773524485778736,-1.1634517471747683,1.0,0.0,1.0
54639,1,28.0,0,26.0,1,0.0,1.0,-0.5043056984311891,2.208814140947721,-1.4502888161204779,0.0,0.0,1.0
270127,1,28.0,0,122.0,0,1.0,0.0,0.2693093522272895,0.5851120029293978,-1.1873548362535775,1.0,0.0,1.0
203007,1,28.0,0,26.0,0,0.0,1.0,0.9139885611093551,1.3883359379625415,0.6770861118935352,2.0,0.0,1.0
151276,1,3.0,0,124.0,0,1.0,0.0,1.236328165550388,-0.03174260015044601,0.25878205301437524,1.0,1.0,0.0
124083,1,24.0,1,7.0,0,0.0,1.0,0.07590558956266988,-0.27533568271908276,-0.8288085000714405,1.0,1.0,0.0
85472,1,39.0,0,157.0,0,1.0,0.0,0.3337772731154961,-1.6228533431482572,0.33049132025080263,1.0,0.0,1.0
91537,1,32.0,0,152.0,0,1.0,0.0,-1.0200490655368415,-0.34005371133378853,1.728822031361137,0.0,1.0,0.0
234091,1,28.0,0,13.0,1,1.0,0.0,0.9139885611093551,1.7976164690133514,-0.840760044610845,1.0,0.0,1.0
355469,1,3.0,0,26.0,0,1.0,0.0,0.7205847984447354,-1.6228533431482572,1.370275695179,1.0,0.0,1.0
369259,1,28.0,0,26.0,0,0.0,1.0,0.6561168775565288,-0.04458163455246574,-1.342724915265837,1.0,0.0,1.0
295093,1,28.0,0,122.0,1,1.0,0.0,2.203346978873486,1.1556066537340752,-0.8885662227684633,1.0,0.0,1.0
379035,1,28.0,1,26.0,0,0.0,1.0,0.9139885611093551,0.9032411992436965,1.2746633388637636,1.0,1.0,0.0
307148,1,41.0,1,152.0,0,1.0,0.0,-1.0200490655368415,-0.345630848449598,-1.1395486580959593,0.0,1.0,0.0
175110,1,0.0,0,124.0,1,0.0,1.0,2.396750741538106,-1.6228533431482572,0.6651345673541306,1.0,0.0,1.0
344877,1,9.0,0,157.0,1,1.0,0.0,0.2693093522272895,-0.07641779225521149,-0.9244208563866769,1.0,0.0,1.0
368942,1,28.0,1,122.0,0,1.0,0.0,1.365264007326801,0.7495213574891979,-1.725174340526783,1.0,1.0,0.0
303366,1,8.0,0,124.0,0,1.0,0.0,2.0744111370970733,0.374226505737852,0.9041654581422219,1.0,0.0,1.0
254661,1,28.0,0,26.0,0,0.0,1.0,2.203346978873486,1.3267550489754785,1.3941787842578093,1.0,0.0,1.0
109272,1,10.0,0,152.0,0,1.0,0.0,-0.955581144648635,0.21568476418530974,-1.0678393908595318,0.0,0.0,1.0
188207,1,8.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.1741467117081871,-0.7451476882956085,0.0,1.0,0.0
102436,1,28.0,0,152.0,1,1.0,0.0,-0.955581144648635,0.5946396121689056,0.7726984682087716,0.0,0.0,1.0
245913,1,8.0,1,124.0,0,0.0,1.0,0.7205847984447354,0.46369308030396233,-1.0917424799383408,1.0,1.0,0.0
224269,1,27.0,1,124.0,0,0.0,1.0,1.6231356908796273,2.3588739864699693,-0.42245598573168514,1.0,1.0,0.0
63144,1,28.0,0,152.0,0,0.0,1.0,-1.0200490655368415,0.6396052801651195,0.9639231808392448,0.0,0.0,1.0
114138,1,50.0,1,152.0,0,0.0,1.0,-0.7621773819840153,0.2597790045071784,-0.9483239454654862,0.0,1.0,0.0
371594,1,15.0,1,152.0,0,1.0,0.0,-1.0200490655368415,0.5801158175964851,-0.8527115891502496,0.0,1.0,0.0
3300,1,47.0,0,160.0,0,0.0,1.0,-1.1489849073132548,0.23642474283472623,1.0236809035362675,0.0,0.0,1.0
198028,1,28.0,0,163.0,1,0.0,1.0,-0.05303025221374324,0.7654394363405708,1.4180818733366183,1.0,0.0,1.0
286531,1,46.0,0,11.0,0,0.0,1.0,2.2678148997616927,0.8531050603797009,1.1431963489303132,1.0,0.0,1.0
83802,1,48.0,1,124.0,0,0.0,1.0,0.8495206402211485,-1.6228533431482572,-1.3188218261870277,1.0,0.0,1.0
173284,1,28.0,0,26.0,0,0.0,1.0,0.20484143133908297,1.1949951846144797,1.2746633388637636,1.0,0.0,1.0
344894,1,41.0,0,156.0,1,1.0,0.0,-0.31090193576656944,-1.6228533431482572,0.11536351854152044,1.0,0.0,1.0
376759,1,29.0,1,26.0,0,1.0,0.0,1.0429244028857683,-0.16867293537922654,-0.37464980757406685,1.0,1.0,0.0
277142,1,28.0,0,26.0,1,0.0,1.0,0.785052719332942,1.3642264389723233,-1.366628004344646,1.0,0.0,1.0
204308,1,34.0,0,152.0,0,1.0,0.0,-0.955581144648635,-0.37043748957929223,-0.016103471391929813,0.0,0.0,1.0
54414,1,28.0,0,26.0,1,1.0,0.0,0.2693093522272895,0.6922976068738611,-1.5817558060539283,1.0,0.0,1.0
101212,1,46.0,1,152.0,0,1.0,0.0,-0.6332415402076023,0.15259340056271506,0.8444077354451991,0.0,1.0,0.0
114311,1,10.0,0,156.0,0,0.0,1.0,0.011437668674463318,-1.6228533431482572,-0.051958105010143515,1.0,0.0,1.0
242603,1,8.0,1,26.0,0,0.0,1.0,1.5586677699914206,0.5160368359429658,-0.7092930546773948,1.0,1.0,0.0
376994,1,28.0,1,124.0,0,0.0,1.0,-0.2464340148783629,-1.6228533431482572,-1.11564556901715,1.0,0.0,1.0
188141,1,8.0,0,124.0,1,1.0,0.0,0.07590558956266988,0.37678269358259797,0.13926660762032958,1.0,0.0,1.0
297294,1,29.0,0,26.0,1,1.0,0.0,-0.955581144648635,0.09711250529606873,-0.482213708428708,1.0,0.0,1.0
327692,1,14.0,1,152.0,0,0.0,1.0,-0.955581144648635,-0.5319420852246083,1.453936506954832,0.0,1.0,0.0
141521,1,28.0,0,124.0,1,0.0,1.0,0.3982451940037027,0.13853436741661201,1.3463726061001908,1.0,0.0,1.0
164317,1,28.0,0,26.0,1,0.0,1.0,0.3337772731154961,1.2494303666719118,-0.2909889957982349,1.0,0.0,1.0
283407,1,28.0,1,124.0,0,1.0,0.0,1.5586677699914206,1.3159493458135976,0.25878205301437524,1.0,1.0,0.0
297842,1,28.0,0,26.0,0,1.0,0.0,0.011437668674463318,0.4073988525412604,1.6690643086641144,1.0,0.0,1.0
206054,1,38.0,0,154.0,1,0.0,1.0,1.5586677699914206,0.6886376106416111,-1.4144341825022642,1.0,0.0,1.0
345676,1,28.0,0,124.0,0,0.0,1.0,0.3982451940037027,0.7958232145860744,-0.9005177673078678,1.0,0.0,1.0
134716,1,13.0,0,152.0,1,0.0,1.0,-0.955581144648635,-0.21026908303463887,-0.7212445992167993,0.0,0.0,1.0
45329,1,8.0,0,154.0,1,0.0,1.0,0.14037351045087643,0.0758496700420451,-0.39855289665287597,1.0,0.0,1.0
